property_id,price
d56159653f5d2abc5ed5acd7,817440064
735deef3382aa15930482f3e,646664960
7d3220a91e78f8bc2924d1cd,820625152
d3054072b2175deec2c1f8dc,390538432
b7574b06d593fca4eac59815,390538432
79e822115c5c1a4531366001,529514176
dfc4f3facf91bbd93ee0fa4d,424426368
385fee7bd9ad7722d45dd034,501564608
87199c236bf22903d1aafdd0,544102848
907f968e78d748fde69dd44f,596474304
be094e5db0f784e3aa013aae,519203488
7ab96f83915bc84f8c03c1bd,390374528
07f4aa9b9ff5b0b05d31e6c0,740333056
5f6ad58df27b562db077b5ce,725691712
22d6cb11333f2839b8112b89,936027968
451744cf3ce55a98db8a3562,479781088
1338e58f7dcebf5a1ea59388,510221888
a817e8da0ada143ac87277ee,493248128
46d8bb3e9a0ca584d3c7a317,498812704
b2506aa9463aebf01e1e00ca,403277696
7ec025b9b6e6f33bf65af41b,382814112
2ff531e27672ecd2362eed55,597550080
9b3cf0d1b91b9c6a2a887647,498694432
7db5291ce4602d9b2b266872,461709888
65d5918e826c33bb950fc008,592680192
855f4b67d2bd6d18fd03d8e7,639590976
9ff06409b37e5b5dece4604a,595903488
0508cd7bd2c77ebb6fea1e56,606846016
b45fff2e718e54772d46a3fd,614612736
cf4d2297b73dbc357d21e31b,627433216
0ada7044c5b29925abc90879,600600832
6305f02255274ab5fb6bd39c,630048960
d9a94194ae1350512beff3e6,737523904
f03400cc18e12903b3ffbe5a,961064064
d63ebc63c82fbf66d8b6ffd3,789876672
1bd64811bd59706844230198,939776448
a83921284639eedd4a511cb6,794683072
a2f3f7a1cd573e2a33f52e2d,805110400
47344a66471fa51f61c64652,809025088
78fd849c9429091347d7e5c9,812468416
52864916eb1984abca41ec66,973459840
c62494a9d7aede44f2f84023,777477696
a2b576643f7a032371587e5e,816386432
e53bc68f0e97ccead24f3e56,445591136
fd82c710aad91bc90af490fe,562819712
ab388cb4fa511968783bafee,390374528
6a4f08cd04d558a56af732d9,488756800
a493488dcd906dc74cf8a604,723498752
7844b0b2bc65dced90a355c6,805724544
c1976383069b6b82ab29d092,472998464
e5cfd99e2308b7b73581dbdc,445194304
c18c2ea88f4ac53970b53d2c,478542880
842c9f0e4edf1e5a672ce15e,826544320
79e643789a85dc4ffad49a25,688884544
a446507813234e358db8b573,572897152
c8ef57ddfb35061d1876f94e,781279168
360be0df2c003005e3db080e,812793280
9ab245a4c91877cb7a8661ce,815188288
ceba7d0f56f6cb03538962fb,666787904
d37a1dda09e30da13ff5bfc3,624860928
68a8b8d077a8232723bf37e9,726290048
e1eea7716ca6490b7640717a,743552896
4ae6d75b10848d259ecba576,615070592
84a2673eccd3cf3bd7fd3eb0,973111040
f2f4e6cbafe527b155707f01,799875968
de2e3a592cda5b76c9573c5c,941687424
e6f312a0877af26b69855a3d,1022699520
64593641e470908ef23b46cb,1022699520
ce9f2f0071be658ae75ca6f9,1057229696
9ab385e399a4673732b6a799,813161664
3429c774b736cefc051e2c55,631578496
a51ad0372758b2bbfe73f8fd,463547392
ca2f81b8fb6fda20aefb0ccb,630578880
3c1b1f86087f9b99380e387c,723655936
7eb991f4c69215377e4dac8f,829461376
0d130b8bea4321300396fa34,944010176
112dce80bf512f3f24391d23,477772224
d555b82c192794e87e9d536f,711994688
a787382d96ef9fce8f27bc70,815677696
8c3aa295f7bcfd9a43eb2037,814589952
13ac95652fb3cf6c43dafc66,464521824
42fc6a80b882c32f6264ac10,489224640
1e9c53e09220d689a0210ab9,389102656
3348706086aa3db5c92259c3,444360704
66d402a9b7d05f29282ddb00,479401728
30b3f38716be209a894b0942,374781376
dd206b6ea2d7f6555109ea39,444360704
c641febd8bc2ece3e4d2d8b6,557201920
c11fdc02a288af0572a2bca1,824603456
35dc60a65969b264ab283d6d,447702240
7e8dfae9a5f1faf8afa706f7,489213568
85524880fdc4e4daf90e96fd,493332800
f361109d06f6609c16724b39,592680192
3f6b2f0c0876c21755369cb6,630048960
de26819064a290ce78d8fcc1,553745088
782b0fb8641849c2c34291e6,440888832
54933f8b33a4fd6f031ed5be,730926976
357e2add3d68167a4f3ce15e,746142720
90332d50e91925eb9b614bef,720208320
a0d5001f7dd42d7f0c91d2a9,541281728
d4439c35bcb88e1490916c67,576792896
4a73dad0ff8a5262e8b07c4b,943828032
3dd8085a65f24b497ea59557,817387200
39ef085809bc80e32e7b6af6,594668416
b98ee16e8fd7d1c75a9da13c,951110400
16deb26bf740fa61e258f545,816386432
732a3bd457d7798e1fd892f6,812468416
cac7e7c3e13af91bdc7107e8,955692352
15fb97d6a43731d61e95d004,816386432
b93f2864087d41c3c92d43c3,844807936
