property_id,price
d56159653f5d2abc5ed5acd7,17167779.032721624
735deef3382aa15930482f3e,8597436.35578135
7d3220a91e78f8bc2924d1cd,17401339.230230767
d3054072b2175deec2c1f8dc,7815456.855824487
b7574b06d593fca4eac59815,7815456.855824487
79e822115c5c1a4531366001,10558256.033314243
dfc4f3facf91bbd93ee0fa4d,6190247.365612529
385fee7bd9ad7722d45dd034,7600573.653942265
87199c236bf22903d1aafdd0,7756280.452281693
907f968e78d748fde69dd44f,12707688.23533184
be094e5db0f784e3aa013aae,11632972.134323042
7ab96f83915bc84f8c03c1bd,7270483.061636486
07f4aa9b9ff5b0b05d31e6c0,15991012.941901036
5f6ad58df27b562db077b5ce,15757452.744391892
22d6cb11333f2839b8112b89,20942420.724951185
451744cf3ce55a98db8a3562,10961751.759681173
1338e58f7dcebf5a1ea59388,7498523.664130473
a817e8da0ada143ac87277ee,7498523.664130473
46d8bb3e9a0ca584d3c7a317,6408576.075754469
b2506aa9463aebf01e1e00ca,4040815.163594931
7ec025b9b6e6f33bf65af41b,8734466.158493858
2ff531e27672ecd2362eed55,12372078.048010906
9b3cf0d1b91b9c6a2a887647,7678427.053111978
7db5291ce4602d9b2b266872,6525857.552933466
65d5918e826c33bb950fc008,12372078.048010906
855f4b67d2bd6d18fd03d8e7,8753143.154120779
9ff06409b37e5b5dece4604a,12372078.048010906
0508cd7bd2c77ebb6fea1e56,12060664.451332048
b45fff2e718e54772d46a3fd,12372078.048010906
cf4d2297b73dbc357d21e31b,12294224.648841191
0ada7044c5b29925abc90879,12372078.048010906
6305f02255274ab5fb6bd39c,12216371.249671478
d9a94194ae1350512beff3e6,15991012.941901036
f03400cc18e12903b3ffbe5a,20942420.724951185
d63ebc63c82fbf66d8b6ffd3,9929909.244941369
1bd64811bd59706844230198,20864567.32578147
a83921284639eedd4a511cb6,17323485.831061054
a2f3f7a1cd573e2a33f52e2d,17167779.032721624
47344a66471fa51f61c64652,17167779.032721624
78fd849c9429091347d7e5c9,17401339.230230767
52864916eb1984abca41ec66,19930326.535744894
c62494a9d7aede44f2f84023,9929909.244941369
a2b576643f7a032371587e5e,17245632.43189134
e53bc68f0e97ccead24f3e56,10066939.047653878
fd82c710aad91bc90af490fe,12474128.037822697
ab388cb4fa511968783bafee,7270483.061636486
6a4f08cd04d558a56af732d9,11477265.335983614
a493488dcd906dc74cf8a604,13548844.138831496
7844b0b2bc65dced90a355c6,17245632.43189134
c1976383069b6b82ab29d092,11117458.558020601
e5cfd99e2308b7b73581dbdc,9444111.854296163
c18c2ea88f4ac53970b53d2c,10961751.759681173
842c9f0e4edf1e5a672ce15e,17401339.230230767
79e643789a85dc4ffad49a25,16326623.129221968
a446507813234e358db8b573,15174053.629043456
c8ef57ddfb35061d1876f94e,17401339.230230767
360be0df2c003005e3db080e,17323485.831061054
9ab245a4c91877cb7a8661ce,17323485.831061054
ceba7d0f56f6cb03538962fb,8830996.553290494
d37a1dda09e30da13ff5bfc3,8675289.754951064
68a8b8d077a8232723bf37e9,15757452.744391892
e1eea7716ca6490b7640717a,15835306.143561605
4ae6d75b10848d259ecba576,12294224.648841191
84a2673eccd3cf3bd7fd3eb0,19930326.535744894
f2f4e6cbafe527b155707f01,17323485.831061054
de2e3a592cda5b76c9573c5c,20708860.52744204
e6f312a0877af26b69855a3d,22119186.815771773
64593641e470908ef23b46cb,22119186.815771773
ce9f2f0071be658ae75ca6f9,24483502.2196716
9ab385e399a4673732b6a799,17167779.032721624
3429c774b736cefc051e2c55,12449931.447180621
a51ad0372758b2bbfe73f8fd,11297361.947002105
ca2f81b8fb6fda20aefb0ccb,8933046.543102285
3c1b1f86087f9b99380e387c,13626697.538001213
7eb991f4c69215377e4dac8f,17401339.230230767
0d130b8bea4321300396fa34,20864567.32578147
112dce80bf512f3f24391d23,10961751.759681173
d555b82c192794e87e9d536f,13704550.937170926
a787382d96ef9fce8f27bc70,17167779.032721624
8c3aa295f7bcfd9a43eb2037,17323485.831061054
13ac95652fb3cf6c43dafc66,10883898.360511456
42fc6a80b882c32f6264ac10,7264963.466621329
1e9c53e09220d689a0210ab9,5271238.06294316
3348706086aa3db5c92259c3,10066939.047653878
66d402a9b7d05f29282ddb00,10806044.961341742
30b3f38716be209a894b0942,8890172.956833288
dd206b6ea2d7f6555109ea39,10144792.446823593
c641febd8bc2ece3e4d2d8b6,13841580.739883438
c11fdc02a288af0572a2bca1,17401339.230230767
35dc60a65969b264ab283d6d,10144792.446823593
7e8dfae9a5f1faf8afa706f7,7420670.264960758
85524880fdc4e4daf90e96fd,10300499.245163023
f361109d06f6609c16724b39,12372078.048010906
3f6b2f0c0876c21755369cb6,12216371.249671478
de26819064a290ce78d8fcc1,13763727.340713723
782b0fb8641849c2c34291e6,10222645.845993306
54933f8b33a4fd6f031ed5be,16068866.341070749
357e2add3d68167a4f3ce15e,16068866.341070749
90332d50e91925eb9b614bef,15835306.143561605
a0d5001f7dd42d7f0c91d2a9,11632972.134323042
d4439c35bcb88e1490916c67,14940493.431534313
4a73dad0ff8a5262e8b07c4b,21020274.1241209
3dd8085a65f24b497ea59557,17089925.63355191
39ef085809bc80e32e7b6af6,12868914.628686428
b98ee16e8fd7d1c75a9da13c,20942420.724951185
16deb26bf740fa61e258f545,17167779.032721624
732a3bd457d7798e1fd892f6,17401339.230230767
cac7e7c3e13af91bdc7107e8,20864567.32578147
15fb97d6a43731d61e95d004,17245632.43189134
b93f2864087d41c3c92d43c3,14881317.027991518
cd4656aed92f5c0a0b6b7c0c,15037023.826330949
556210496090b42ac10cf1b8,17245632.43189134
762979729fb21e56a32ed14e,17245632.43189134
ea935b76abe664d5e2c4736f,12216371.249671478
40e9ef1e7c6749b7a8d04ea9,12216371.249671478
058265732a484ac8d5497f5c,12294224.648841191
cafe7c1ee67458e05c84d5fb,12372078.048010906
c14f644116669a160446a945,6268100.764782243
de585856ff546e00a5a4672e,5349091.462112874
7a80663cae7c191b5d025fa0,7264963.466621329
71f80198e68fbba902650b1a,7342816.865791043
f3523e0626df8cea803ead0f,5271238.06294316
619abd5f978b1573761be86d,7498523.664130473
17a2323b855e93533a9f09f2,7678427.053111978
38e8630f2c05ea38e2257c21,8675289.754951064
1e3798d739f85ee0e5a314ca,5528994.85109438
46d0544f411bbfb6b452858c,5373288.052754952
605e7a71eecb13b23ffca0c1,6681564.351272894
7515b37b7ae7c62f3dafbe7d,8830996.553290494
28be121ada9c9303be802474,8675289.754951064
331d54f8a1bd3dabce73d6d9,8675289.754951064
22d167639ccaace593dffa31,8753143.154120779
db924733e88c361cdfab874a,8014037.240432914
64eea2e9a13a8edfe8ac7027,10163469.442450512
97fe6eeed892111bfa20255b,9929909.244941369
dd59b8122458557041903207,7936183.841263199
b35c58fc1c05a77433025318,10007762.644111084
96b3ea80cce599b68f96f86e,10085616.043280799
16e62269e6aa2ea052d05f71,8855193.14393257
518b37b51f824fa0fb5075d3,9929909.244941369
57deff02895d5286eda10d89,10163469.442450512
10a650e8cb5425c97f08f68a,10007762.644111084
35ce37bbecac6b164fa21e6c,8933046.543102285
28e748e7aa0a447731e06706,10163469.442450512
2233f50cf7b04791cf1ddeaa,17167779.032721624
d8dc9de06461e0220bc55906,7858330.442093486
d988975f8c4e6ee8fd8dc1e1,11418088.93244082
bab884e0f99df269805e83a4,11340235.533271104
8fa9b20af1508af7a01e2267,12011455.907912977
b6f195d44ddbe10b78b97191,11117458.558020601
2ab0eeac4a228d5769fb4365,10883898.360511456
347a4deda03bfdde6d1c163d,12294224.648841191
17230f18b30b94606fea047d,10144792.446823593
eab4ae491bbbe7b8ab107229,15835306.143561605
07c753474a847bf2bccd55b7,12216371.249671478
b7ce05400f0261743073e072,14916296.840892237
4a33d213841d2af537aa967a,12216371.249671478
a01a51af09a3dc387a18b58c,10324695.8358051
270b930a9e22d5016ffa4019,21020274.1241209
5ed1320fe84a518e267ff537,22197040.21494149
f04b574dc221473cfd616e22,15018346.830704026
776d4a19fb3852fe6dcd3ddb,11555118.735153329
b7f164b79658952248866c34,7858330.442093486
aafeff5826516e363471e439,6370150.754594035
eba6a2b80a17a846ae560ece,4025583.6762277265
90e62f8656ae504bf6175e0d,11399411.936813898
372d67ccb9d251e290891f0a,6414095.670769626
a7801c67a0ddd71c50ba38d3,7270483.061636486
e4d6b81f169cab8ea0244d75,12294224.648841191
f7a7281a19733251134364fc,20942420.724951185
a716ec25a219961fbe90f367,17323485.831061054
8bd45966c16d4eafb49ee2a2,21020274.1241209
dbc123f9502159d660f375ca,27484058.18531257
a4683facc81ccda10e9ae388,24483502.2196716
97fa4be3ed93c37c048f507c,11555118.735153329
cf184cc576effe39c0f857b8,12372078.048010906
784f67fcb2d009d352740ed1,10961751.759681173
f4d6ce332121f814aa663fca,12216371.249671478
c87ae84ef029febca1e633e8,12449931.447180621
e876c6fd9c161861fb92ad5a,17323485.831061054
ffc171cf73514bed077339a6,8423052.561815001
fba83f5feea2522888377066,8890172.956833288
1a593800d5785ecc36c25ead,15757452.744391892
f87f8003f15b0fbc12609514,8753143.154120779
cb083fa7ff634f424a351840,11297361.947002105
4f3c7b9bc78f882f858b3d3a,9989085.648484163
f5d852e25d51377686c43bc8,16068866.341070749
255914e9b13ad94efa6ed365,17401339.230230767
5a8950a64b4aea4ac13dad45,21020274.1241209
70f51b4abf26651111305b1b,17167779.032721624
8919ca18fff7571002e440ec,10163469.442450512
f776a4e0c8c82b3d29756b34,17245632.43189134
7ea4af39a7e577ffbd600f0d,19478437.62809381
45fc0d46c7a4df7ff6976fce,12707688.23533184
3503f56e09e639be4762ff2d,17323485.831061054
f70ac0d227db6f5333aa821e,17323485.831061054
20db610da64f80afc1621b12,11555118.735153329
c80ef212c870e2f20ed2234a,17323485.831061054
7dc68d5cac1b7fcdab35586e,10324695.8358051
a478fb93a131fee4119bb9f9,22274893.614111204
7749b2b534213ec7b536372b,12887591.624313349
43e59f5312e304fc21c1e052,15372634.013651881
82a7920524816f3db7f5a4ca,20960282.358443186
1a7e331d9ff88ae5efafa8ea,12449931.447180621
a57350d4c79a415137281cb7,3962961.7644252162
ba2423d79744d763aa3744f8,8597436.35578135
1caac10c1121a795a172889b,18422398.522711933
40768729f2697b87ed6519d1,9852055.845771655
cd2e4dff930a1c7a1a569992,12372078.048010906
5bba6c40aeb129c433d2c58e,15757452.744391892
a379656c49f4cb1cfc5b3f03,12372078.048010906
dd610d7ece83bb02dcd7a22f,10883898.360511456
