property_id,price
d56159653f5d2abc5ed5acd7,875288532.4843591
735deef3382aa15930482f3e,689835975.7263712
7d3220a91e78f8bc2924d1cd,879179137.439094
d3054072b2175deec2c1f8dc,437760802.5460572
b7574b06d593fca4eac59815,437716602.90037566
79e822115c5c1a4531366001,533285799.45280945
dfc4f3facf91bbd93ee0fa4d,550130016.8480155
385fee7bd9ad7722d45dd034,599733885.2506655
87199c236bf22903d1aafdd0,599733885.2506655
907f968e78d748fde69dd44f,713682131.8737898
be094e5db0f784e3aa013aae,616841902.3295106
7ab96f83915bc84f8c03c1bd,437324201.213223
07f4aa9b9ff5b0b05d31e6c0,829151723.0759046
5f6ad58df27b562db077b5ce,825870908.5412927
22d6cb11333f2839b8112b89,949751441.9666798
451744cf3ce55a98db8a3562,706804667.2090056
1338e58f7dcebf5a1ea59388,641828240.8035487
a817e8da0ada143ac87277ee,645610021.3112029
46d8bb3e9a0ca584d3c7a317,638616768.3311644
b2506aa9463aebf01e1e00ca,371366457.66246116
7ec025b9b6e6f33bf65af41b,529297374.50019044
2ff531e27672ecd2362eed55,755744668.1506364
9b3cf0d1b91b9c6a2a887647,598239633.7315301
7db5291ce4602d9b2b266872,505169437.2713026
65d5918e826c33bb950fc008,757830173.8337605
855f4b67d2bd6d18fd03d8e7,693581965.2655681
9ff06409b37e5b5dece4604a,756906173.3686475
0508cd7bd2c77ebb6fea1e56,756654038.9790251
b45fff2e718e54772d46a3fd,759930868.1784064
cf4d2297b73dbc357d21e31b,762495589.0034887
0ada7044c5b29925abc90879,755547789.5996417
6305f02255274ab5fb6bd39c,760451917.453737
d9a94194ae1350512beff3e6,829312385.1703694
f03400cc18e12903b3ffbe5a,941434852.7529261
d63ebc63c82fbf66d8b6ffd3,737011019.5792084
1bd64811bd59706844230198,950282028.779883
a83921284639eedd4a511cb6,826886527.2651135
a2f3f7a1cd573e2a33f52e2d,881506125.1020197
47344a66471fa51f61c64652,873110862.7513406
78fd849c9429091347d7e5c9,874955661.4766688
52864916eb1984abca41ec66,944790512.8941548
c62494a9d7aede44f2f84023,734665581.3867339
a2b576643f7a032371587e5e,870733239.0581961
e53bc68f0e97ccead24f3e56,577626691.636803
fd82c710aad91bc90af490fe,712440274.8144294
ab388cb4fa511968783bafee,437551595.5617386
6a4f08cd04d558a56af732d9,625908130.1805559
a493488dcd906dc74cf8a604,809966813.8587286
7844b0b2bc65dced90a355c6,873080515.089362
c1976383069b6b82ab29d092,715118457.3023305
e5cfd99e2308b7b73581dbdc,577990218.6969744
c18c2ea88f4ac53970b53d2c,712527339.8499646
842c9f0e4edf1e5a672ce15e,878370600.9048363
79e643789a85dc4ffad49a25,782449310.2639678
a446507813234e358db8b573,692063629.4136429
c8ef57ddfb35061d1876f94e,824924304.4282798
360be0df2c003005e3db080e,875610916.3719398
9ab245a4c91877cb7a8661ce,871039467.6814744
ceba7d0f56f6cb03538962fb,692243773.68318
d37a1dda09e30da13ff5bfc3,686484337.7074218
68a8b8d077a8232723bf37e9,826098302.8898083
e1eea7716ca6490b7640717a,829743370.0230905
4ae6d75b10848d259ecba576,759080302.5390824
84a2673eccd3cf3bd7fd3eb0,944487320.4294672
f2f4e6cbafe527b155707f01,880143984.8977095
de2e3a592cda5b76c9573c5c,951037784.054818
e6f312a0877af26b69855a3d,992071939.8945203
64593641e470908ef23b46cb,991553380.2139617
ce9f2f0071be658ae75ca6f9,1010099749.4284804
9ab385e399a4673732b6a799,879007393.2108555
3429c774b736cefc051e2c55,762814503.4815552
a51ad0372758b2bbfe73f8fd,668447015.5438982
ca2f81b8fb6fda20aefb0ccb,643079802.1060662
3c1b1f86087f9b99380e387c,807747199.7508702
7eb991f4c69215377e4dac8f,876315238.5652862
0d130b8bea4321300396fa34,944850859.4984761
112dce80bf512f3f24391d23,712451541.7337928
d555b82c192794e87e9d536f,811698208.8281184
a787382d96ef9fce8f27bc70,876189083.4845115
8c3aa295f7bcfd9a43eb2037,872067307.3998868
13ac95652fb3cf6c43dafc66,709885906.9200733
42fc6a80b882c32f6264ac10,640755809.9431106
1e9c53e09220d689a0210ab9,455025034.22026134
3348706086aa3db5c92259c3,576046519.1917611
66d402a9b7d05f29282ddb00,703771749.5594164
30b3f38716be209a894b0942,524337733.77396095
dd206b6ea2d7f6555109ea39,576055256.4664094
c641febd8bc2ece3e4d2d8b6,646402239.9162992
c11fdc02a288af0572a2bca1,871724314.8190029
35dc60a65969b264ab283d6d,579568567.8354012
7e8dfae9a5f1faf8afa706f7,641091643.6997741
85524880fdc4e4daf90e96fd,576867804.7045162
f361109d06f6609c16724b39,757981770.0661042
3f6b2f0c0876c21755369cb6,760603513.6860807
de26819064a290ce78d8fcc1,645690268.5032618
