property_id,price
d56159653f5d2abc5ed5acd7,789037267.7069168
735deef3382aa15930482f3e,561121991.135753
7d3220a91e78f8bc2924d1cd,796572514.0353458
d3054072b2175deec2c1f8dc,323795259.4907921
b7574b06d593fca4eac59815,323795259.4907921
79e822115c5c1a4531366001,426940793.74594086
dfc4f3facf91bbd93ee0fa4d,411330316.753206
385fee7bd9ad7722d45dd034,473072028.6470358
87199c236bf22903d1aafdd0,476079123.1314072
907f968e78d748fde69dd44f,604476691.2188017
be094e5db0f784e3aa013aae,508011573.0471848
7ab96f83915bc84f8c03c1bd,316693355.3355248
07f4aa9b9ff5b0b05d31e6c0,692610014.2765402
5f6ad58df27b562db077b5ce,686058210.1718873
22d6cb11333f2839b8112b89,879405521.8828158
451744cf3ce55a98db8a3562,543766453.7424227
1338e58f7dcebf5a1ea59388,494110944.486707
a817e8da0ada143ac87277ee,494110944.486707
46d8bb3e9a0ca584d3c7a317,472673662.42057204
b2506aa9463aebf01e1e00ca,290521858.7871346
7ec025b9b6e6f33bf65af41b,382846403.83680576
2ff531e27672ecd2362eed55,625387161.8621132
9b3cf0d1b91b9c6a2a887647,474573194.1189641
7db5291ce4602d9b2b266872,397577059.510824
65d5918e826c33bb950fc008,625387161.8621132
855f4b67d2bd6d18fd03d8e7,564688777.4651637
9ff06409b37e5b5dece4604a,625387161.8621132
0508cd7bd2c77ebb6fea1e56,617511752.4541738
b45fff2e718e54772d46a3fd,625387161.8621132
cf4d2297b73dbc357d21e31b,623408943.0633935
0ada7044c5b29925abc90879,625387161.8621132
6305f02255274ab5fb6bd39c,621436981.7478001
d9a94194ae1350512beff3e6,692610014.2765402
f03400cc18e12903b3ffbe5a,879405521.8828158
d63ebc63c82fbf66d8b6ffd3,643306450.8044665
1bd64811bd59706844230198,876623794.5926254
a83921284639eedd4a511cb6,794052803.337864
a2f3f7a1cd573e2a33f52e2d,789037267.7069168
47344a66471fa51f61c64652,789037267.7069168
78fd849c9429091347d7e5c9,796572514.0353458
52864916eb1984abca41ec66,843921501.7936432
c62494a9d7aede44f2f84023,643306450.8044665
a2b576643f7a032371587e5e,791541062.9656088
e53bc68f0e97ccead24f3e56,438919816.2720423
fd82c710aad91bc90af490fe,598758591.8770947
ab388cb4fa511968783bafee,316693355.3355248
6a4f08cd04d558a56af732d9,504802781.22018975
a493488dcd906dc74cf8a604,712455447.1972197
7844b0b2bc65dced90a355c6,791541062.9656088
c1976383069b6b82ab29d092,547222919.1532199
e5cfd99e2308b7b73581dbdc,427934913.5795223
c18c2ea88f4ac53970b53d2c,543766453.7424227
842c9f0e4edf1e5a672ce15e,796572514.0353458
79e643789a85dc4ffad49a25,669451877.5989817
a446507813234e358db8b573,560838058.8666008
c8ef57ddfb35061d1876f94e,796572514.0353458
360be0df2c003005e3db080e,794052803.337864
9ab245a4c91877cb7a8661ce,794052803.337864
ceba7d0f56f6cb03538962fb,566480663.782223
d37a1dda09e30da13ff5bfc3,562902559.2260786
68a8b8d077a8232723bf37e9,686058210.1718873
e1eea7716ca6490b7640717a,688235229.3877314
4ae6d75b10848d259ecba576,623408943.0633935
84a2673eccd3cf3bd7fd3eb0,843921501.7936432
f2f4e6cbafe527b155707f01,794052803.337864
de2e3a592cda5b76c9573c5c,871086709.5798426
e6f312a0877af26b69855a3d,1001839008.8072616
64593641e470908ef23b46cb,1001839008.8072616
ce9f2f0071be658ae75ca6f9,970852067.1900533
9ab385e399a4673732b6a799,789037267.7069168
3429c774b736cefc051e2c55,627371658.0003854
a51ad0372758b2bbfe73f8fd,525585056.4237681
ca2f81b8fb6fda20aefb0ccb,542360293.3611728
3c1b1f86087f9b99380e387c,714716230.8683205
7eb991f4c69215377e4dac8f,796572514.0353458
0d130b8bea4321300396fa34,876623794.5926254
112dce80bf512f3f24391d23,543766453.7424227
d555b82c192794e87e9d536f,716984188.5217769
a787382d96ef9fce8f27bc70,789037267.7069168
8c3aa295f7bcfd9a43eb2037,794052803.337864
13ac95652fb3cf6c43dafc66,542046416.8012966
42fc6a80b882c32f6264ac10,489436859.4352175
1e9c53e09220d689a0210ab9,347885745.6012751
3348706086aa3db5c92259c3,438919816.2720423
66d402a9b7d05f29282ddb00,540331820.6648773
30b3f38716be209a894b0942,385279976.8227877
dd206b6ea2d7f6555109ea39,440312608.9827376
c641febd8bc2ece3e4d2d8b6,489189200.42291266
c11fdc02a288af0572a2bca1,796572514.0353458
35dc60a65969b264ab283d6d,440312608.9827376
7e8dfae9a5f1faf8afa706f7,492547977.38625294
85524880fdc4e4daf90e96fd,443111467.3757353
f361109d06f6609c16724b39,625387161.8621132
3f6b2f0c0876c21755369cb6,621436981.7478001
de26819064a290ce78d8fcc1,487641801.73707163
782b0fb8641849c2c34291e6,441709821.34244937
54933f8b33a4fd6f031ed5be,694807823.8615144
357e2add3d68167a4f3ce15e,694807823.8615144
90332d50e91925eb9b614bef,688235229.3877314
a0d5001f7dd42d7f0c91d2a9,508011573.0471848
d4439c35bcb88e1490916c67,555532762.9274915
4a73dad0ff8a5262e8b07c4b,882196076.2283181
3dd8085a65f24b497ea59557,786541392.4298737
39ef085809bc80e32e7b6af6,393616870.90463775
b98ee16e8fd7d1c75a9da13c,879405521.8828158
16deb26bf740fa61e258f545,789037267.7069168
732a3bd457d7798e1fd892f6,796572514.0353458
cac7e7c3e13af91bdc7107e8,876623794.5926254
15fb97d6a43731d61e95d004,791541062.9656088
b93f2864087d41c3c92d43c3,816804887.9443498
