property_id,price
d56159653f5d2abc5ed5acd7,996012839.148126
735deef3382aa15930482f3e,532471783.977673
7d3220a91e78f8bc2924d1cd,1047973813.51053
d3054072b2175deec2c1f8dc,470795541.616004
b7574b06d593fca4eac59815,470793745.676964
79e822115c5c1a4531366001,501802969.276938
dfc4f3facf91bbd93ee0fa4d,319677971.191456
385fee7bd9ad7722d45dd034,412402784.746584
87199c236bf22903d1aafdd0,431569182.124617
907f968e78d748fde69dd44f,684486276.425679
be094e5db0f784e3aa013aae,504105306.586172
7ab96f83915bc84f8c03c1bd,387960803.747731
07f4aa9b9ff5b0b05d31e6c0,675829522.137365
5f6ad58df27b562db077b5ce,640424180.231334
22d6cb11333f2839b8112b89,1088615155.58139
451744cf3ce55a98db8a3562,410801246.941113
1338e58f7dcebf5a1ea59388,395347879.097041
a817e8da0ada143ac87277ee,383580637.83029
46d8bb3e9a0ca584d3c7a317,372802338.734159
b2506aa9463aebf01e1e00ca,395082536.865322
7ec025b9b6e6f33bf65af41b,358987176.569386
2ff531e27672ecd2362eed55,628210972.783348
9b3cf0d1b91b9c6a2a887647,424896151.100998
7db5291ce4602d9b2b266872,365840015.725186
65d5918e826c33bb950fc008,622342130.997316
855f4b67d2bd6d18fd03d8e7,550583751.268123
9ff06409b37e5b5dece4604a,625229715.172136
0508cd7bd2c77ebb6fea1e56,572007873.906045
b45fff2e718e54772d46a3fd,614501791.874619
cf4d2297b73dbc357d21e31b,588771194.922124
0ada7044c5b29925abc90879,628751601.298548
6305f02255274ab5fb6bd39c,584066786.188102
d9a94194ae1350512beff3e6,676879617.713321
f03400cc18e12903b3ffbe5a,1116228507.25062
d63ebc63c82fbf66d8b6ffd3,823157335.245561
1bd64811bd59706844230198,1053344450.14941
a83921284639eedd4a511cb6,483727439.983296
a2f3f7a1cd573e2a33f52e2d,964273796.718175
47344a66471fa51f61c64652,990282661.059374
78fd849c9429091347d7e5c9,1070901999.3617
52864916eb1984abca41ec66,984393917.319171
c62494a9d7aede44f2f84023,814728803.986916
a2b576643f7a032371587e5e,1007874625.24308
e53bc68f0e97ccead24f3e56,402531503.082526
fd82c710aad91bc90af490fe,635511872.116617
ab388cb4fa511968783bafee,382292954.466461
6a4f08cd04d558a56af732d9,508047425.092198
a493488dcd906dc74cf8a604,910085674.774591
7844b0b2bc65dced90a355c6,1022811453.13735
c1976383069b6b82ab29d092,406397232.449224
e5cfd99e2308b7b73581dbdc,352103501.953027
c18c2ea88f4ac53970b53d2c,393640599.830188
842c9f0e4edf1e5a672ce15e,1062898575.37979
79e643789a85dc4ffad49a25,760059936.668732
a446507813234e358db8b573,575284825.01791
c8ef57ddfb35061d1876f94e,512812029.559523
360be0df2c003005e3db080e,1049976575.06623
9ab245a4c91877cb7a8661ce,1038557804.94854
ceba7d0f56f6cb03538962fb,564919086.690547
d37a1dda09e30da13ff5bfc3,555841621.111123
68a8b8d077a8232723bf37e9,642670808.030377
e1eea7716ca6490b7640717a,646199725.395233
4ae6d75b10848d259ecba576,602819729.331203
84a2673eccd3cf3bd7fd3eb0,966531302.108812
f2f4e6cbafe527b155707f01,1030859023.16941
de2e3a592cda5b76c9573c5c,996980278.243694
e6f312a0877af26b69855a3d,1174927045.06737
64593641e470908ef23b46cb,1172618848.96447
ce9f2f0071be658ae75ca6f9,1146123901.11584
9ab385e399a4673732b6a799,981108011.794164
3429c774b736cefc051e2c55,614363503.277307
a51ad0372758b2bbfe73f8fd,467278817.002302
ca2f81b8fb6fda20aefb0ccb,601637758.394406
3c1b1f86087f9b99380e387c,936422680.882197
7eb991f4c69215377e4dac8f,1068123611.10655
0d130b8bea4321300396fa34,1091798721.93645
112dce80bf512f3f24391d23,393729205.36438
d555b82c192794e87e9d536f,947027321.179525
a787382d96ef9fce8f27bc70,997189474.975309
8c3aa295f7bcfd9a43eb2037,1043647260.51006
13ac95652fb3cf6c43dafc66,388679245.360686
42fc6a80b882c32f6264ac10,361635096.33984
1e9c53e09220d689a0210ab9,361855198.074763
3348706086aa3db5c92259c3,410728384.072343
66d402a9b7d05f29282ddb00,383359751.608207
30b3f38716be209a894b0942,390120866.464446
dd206b6ea2d7f6555109ea39,421540534.656345
c641febd8bc2ece3e4d2d8b6,489697457.44131
c11fdc02a288af0572a2bca1,1042397912.62102
35dc60a65969b264ab283d6d,430827336.547403
7e8dfae9a5f1faf8afa706f7,390694986.904411
85524880fdc4e4daf90e96fd,429056033.89215
f361109d06f6609c16724b39,622756540.081789
3f6b2f0c0876c21755369cb6,583811731.546084
de26819064a290ce78d8fcc1,448476005.197569
782b0fb8641849c2c34291e6,412826977.94089
54933f8b33a4fd6f031ed5be,697262704.927118
357e2add3d68167a4f3ce15e,689013174.72884
90332d50e91925eb9b614bef,651326318.438301
a0d5001f7dd42d7f0c91d2a9,536539523.972164
d4439c35bcb88e1490916c67,522029448.029573
4a73dad0ff8a5262e8b07c4b,1101474717.86654
3dd8085a65f24b497ea59557,961783055.336052
39ef085809bc80e32e7b6af6,519298463.160246
b98ee16e8fd7d1c75a9da13c,1110217447.31539
16deb26bf740fa61e258f545,951808009.160294
732a3bd457d7798e1fd892f6,1069826098.69957
cac7e7c3e13af91bdc7107e8,1085345641.88585
15fb97d6a43731d61e95d004,1009621648.02278
b93f2864087d41c3c92d43c3,1053358513.90897
cd4656aed92f5c0a0b6b7c0c,1117694246.15155
556210496090b42ac10cf1b8,1009011385.48375
762979729fb21e56a32ed14e,1009026781.89311
ea935b76abe664d5e2c4736f,593819224.408753
40e9ef1e7c6749b7a8d04ea9,281086790.260811
058265732a484ac8d5497f5c,595656906.94169
cafe7c1ee67458e05c84d5fb,613261823.358773
c14f644116669a160446a945,325986163.04222
de585856ff546e00a5a4672e,364990404.556335
7a80663cae7c191b5d025fa0,377860006.675254
71f80198e68fbba902650b1a,378469498.303293
f3523e0626df8cea803ead0f,355649065.781526
619abd5f978b1573761be86d,384100441.33801
17a2323b855e93533a9f09f2,424994223.853868
38e8630f2c05ea38e2257c21,278532545.701461
1e3798d739f85ee0e5a314ca,403696353.6542
46d0544f411bbfb6b452858c,381064101.624503
605e7a71eecb13b23ffca0c1,393739719.208816
7515b37b7ae7c62f3dafbe7d,572867150.17669
28be121ada9c9303be802474,532776553.963504
331d54f8a1bd3dabce73d6d9,560388159.491293
22d167639ccaace593dffa31,574081284.666829
db924733e88c361cdfab874a,472682358.134978
64eea2e9a13a8edfe8ac7027,885907641.023027
97fe6eeed892111bfa20255b,800937266.00645
dd59b8122458557041903207,452659484.553507
b35c58fc1c05a77433025318,845608282.861199
96b3ea80cce599b68f96f86e,851707467.105396
16e62269e6aa2ea052d05f71,581730915.737161
518b37b51f824fa0fb5075d3,821706321.215527
57deff02895d5286eda10d89,876562356.229929
10a650e8cb5425c97f08f68a,842488311.133761
35ce37bbecac6b164fa21e6c,596104708.583554
28e748e7aa0a447731e06706,414352631.351161
2233f50cf7b04791cf1ddeaa,472374121.722309
d8dc9de06461e0220bc55906,439899012.002204
d988975f8c4e6ee8fd8dc1e1,1072390032.98907
bab884e0f99df269805e83a4,995632962.862981
8fa9b20af1508af7a01e2267,706255961.357869
b6f195d44ddbe10b78b97191,406240684.085434
2ab0eeac4a228d5769fb4365,381708610.426959
347a4deda03bfdde6d1c163d,608179580.307233
17230f18b30b94606fea047d,417787271.326585
eab4ae491bbbe7b8ab107229,649141048.754211
07c753474a847bf2bccd55b7,597524209.467721
b7ce05400f0261743073e072,522280422.763282
4a33d213841d2af537aa967a,573947713.483488
a01a51af09a3dc387a18b58c,120047417.602601
270b930a9e22d5016ffa4019,1135171948.10617
5ed1320fe84a518e267ff537,1191198505.00644
f04b574dc221473cfd616e22,355985684.977513
776d4a19fb3852fe6dcd3ddb,503643034.973727
b7f164b79658952248866c34,454463214.884615
aafeff5826516e363471e439,347695513.05873
eba6a2b80a17a846ae560ece,324572226.203524
90e62f8656ae504bf6175e0d,315060566.106006
372d67ccb9d251e290891f0a,393924508.290781
a7801c67a0ddd71c50ba38d3,383025738.482982
e4d6b81f169cab8ea0244d75,612584938.514004
f7a7281a19733251134364fc,1120473341.51662
a716ec25a219961fbe90f367,1033126584.57029
8bd45966c16d4eafb49ee2a2,1143252837.08949
dbc123f9502159d660f375ca,1032768009.88194
a4683facc81ccda10e9ae388,1147981367.76362
97fa4be3ed93c37c048f507c,531372000.793737
cf184cc576effe39c0f857b8,615443684.521865
784f67fcb2d009d352740ed1,399864704.978281
f4d6ce332121f814aa663fca,591752399.749925
c87ae84ef029febca1e633e8,632017211.457154
e876c6fd9c161861fb92ad5a,1051975138.09504
ffc171cf73514bed077339a6,325919018.877754
fba83f5feea2522888377066,379086480.441741
1a593800d5785ecc36c25ead,634498118.095888
f87f8003f15b0fbc12609514,552054880.237481
cb083fa7ff634f424a351840,467267230.718981
4f3c7b9bc78f882f858b3d3a,381463335.94321
f5d852e25d51377686c43bc8,682322484.152046
255914e9b13ad94efa6ed365,1061033054.39896
5a8950a64b4aea4ac13dad45,1134468486.347
70f51b4abf26651111305b1b,988819911.373755
8919ca18fff7571002e440ec,861153971.000604
f776a4e0c8c82b3d29756b34,1006825558.5079
7ea4af39a7e577ffbd600f0d,678442292.677803
45fc0d46c7a4df7ff6976fce,705923311.865572
3503f56e09e639be4762ff2d,1042920944.66445
f70ac0d227db6f5333aa821e,477569618.307733
20db610da64f80afc1621b12,519300444.130452
c80ef212c870e2f20ed2234a,1045177160.93579
7dc68d5cac1b7fcdab35586e,389752712.517645
a478fb93a131fee4119bb9f9,1232981566.43173
7749b2b534213ec7b536372b,166019551.479912
43e59f5312e304fc21c1e052,961779386.431858
82a7920524816f3db7f5a4ca,883932855.67434
1a7e331d9ff88ae5efafa8ea,611607757.014014
a57350d4c79a415137281cb7,408622532.081706
ba2423d79744d763aa3744f8,536613211.52255
1caac10c1121a795a172889b,1083914055.15067
40768729f2697b87ed6519d1,806765026.366958
cd2e4dff930a1c7a1a569992,614063594.32389
5bba6c40aeb129c433d2c58e,647933749.867087
a379656c49f4cb1cfc5b3f03,598707234.449147
dd610d7ece83bb02dcd7a22f,380175509.037745
539467d04a2b3e78c592b11b,375993665.908638
5561eab714583013b422e7d4,996793939.940307
d9110b2b5b1c02766da9e24e,871908453.693376
c72cf05b93b9c290c063b08b,975807845.240251
d71cc157c0c43935989009f5,645092632.018234
d23d12bd86def2657038a481,1120355805.35046
ca438e13d8aa6285858da0aa,978741784.99026
a173eb804f4bcf6bfe889417,1032868477.04956
9b3677d498c2ccf69c756ec7,1012995322.22504
f8c787390e4c6d2e99fc7c3d,398967274.866995
9fa39c9eb4b10a20dda6c3c2,542276275.717594
7bc9022fa1eadbd9ab39acd9,591007940.863095
46f0731f62232b32eb733dc3,644048853.711066
b6767d1e329ff5e28c42f632,612693610.56521
abde4b06769fcb1d5577fa7f,469935174.313071
1496d159d31717ce254f67a7,616931594.167639
3ac517f74dbf8cdc8feadfe8,616880997.98631
8497f34947cb4c0ff18a0eaa,430175370.434615
3b2936127f5a4684a1d3de22,1141265875.20951
