property_id,price
d56159653f5d2abc5ed5acd7,1055992609.7032347
735deef3382aa15930482f3e,684486049.2435524
7d3220a91e78f8bc2924d1cd,1009551688.2622346
d3054072b2175deec2c1f8dc,449423223.88329536
b7574b06d593fca4eac59815,448584442.88329536
79e822115c5c1a4531366001,550643457.5855939
dfc4f3facf91bbd93ee0fa4d,474715783.2609061
385fee7bd9ad7722d45dd034,575910826.0768288
87199c236bf22903d1aafdd0,583139798.5741484
907f968e78d748fde69dd44f,750060529.882978
be094e5db0f784e3aa013aae,543350117.685111
7ab96f83915bc84f8c03c1bd,438853462.0505556
07f4aa9b9ff5b0b05d31e6c0,1041166760.65678
5f6ad58df27b562db077b5ce,702192991.1930628
22d6cb11333f2839b8112b89,1018434719.4527549
451744cf3ce55a98db8a3562,694946450.1768306
1338e58f7dcebf5a1ea59388,560334591.6048808
a817e8da0ada143ac87277ee,514525179.33817583
46d8bb3e9a0ca584d3c7a317,623401326.6565194
b2506aa9463aebf01e1e00ca,475873244.63551116
7ec025b9b6e6f33bf65af41b,382123193.25702566
2ff531e27672ecd2362eed55,890157362.2097788
9b3cf0d1b91b9c6a2a887647,613249499.2966733
7db5291ce4602d9b2b266872,520568754.70612603
65d5918e826c33bb950fc008,681717543.2698222
855f4b67d2bd6d18fd03d8e7,640296425.244004
9ff06409b37e5b5dece4604a,653628356.6066606
0508cd7bd2c77ebb6fea1e56,826868826.3143493
b45fff2e718e54772d46a3fd,680865194.7686619
cf4d2297b73dbc357d21e31b,662931509.2074412
0ada7044c5b29925abc90879,669107704.1962061
6305f02255274ab5fb6bd39c,884023156.2062906
d9a94194ae1350512beff3e6,932828222.3486451
f03400cc18e12903b3ffbe5a,1144898305.5524187
d63ebc63c82fbf66d8b6ffd3,1002900302.755804
1bd64811bd59706844230198,1016663098.1642393
a83921284639eedd4a511cb6,687160911.8454242
a2f3f7a1cd573e2a33f52e2d,851240442.7428511
47344a66471fa51f61c64652,908444835.0952382
78fd849c9429091347d7e5c9,972195605.743991
52864916eb1984abca41ec66,1125040686.6489406
c62494a9d7aede44f2f84023,1098945653.69712
a2b576643f7a032371587e5e,1043504440.942069
e53bc68f0e97ccead24f3e56,483593117.49062365
fd82c710aad91bc90af490fe,697366578.0641843
ab388cb4fa511968783bafee,439658924.0965556
6a4f08cd04d558a56af732d9,519412364.2765908
a493488dcd906dc74cf8a604,879954662.55846
7844b0b2bc65dced90a355c6,1093333606.4064763
c1976383069b6b82ab29d092,567577379.0852815
e5cfd99e2308b7b73581dbdc,488358379.3892815
c18c2ea88f4ac53970b53d2c,576741662.2629532
842c9f0e4edf1e5a672ce15e,881238648.6744887
79e643789a85dc4ffad49a25,792532177.7529517
a446507813234e358db8b573,625064263.5877177
c8ef57ddfb35061d1876f94e,702711916.1226469
360be0df2c003005e3db080e,1045113641.0580945
9ab245a4c91877cb7a8661ce,1052601161.6841867
ceba7d0f56f6cb03538962fb,609478638.7684736
d37a1dda09e30da13ff5bfc3,722171755.2954623
68a8b8d077a8232723bf37e9,701969121.496093
e1eea7716ca6490b7640717a,765795662.0290791
4ae6d75b10848d259ecba576,739048105.2140443
84a2673eccd3cf3bd7fd3eb0,1141025019.9822738
f2f4e6cbafe527b155707f01,990443473.3514858
de2e3a592cda5b76c9573c5c,903066780.5415521
e6f312a0877af26b69855a3d,1044993251.1205107
64593641e470908ef23b46cb,1054515822.328518
ce9f2f0071be658ae75ca6f9,1211511538.4800613
9ab385e399a4673732b6a799,981431233.94082
3429c774b736cefc051e2c55,626303593.6238545
a51ad0372758b2bbfe73f8fd,670901536.1876373
ca2f81b8fb6fda20aefb0ccb,727748334.4080251
3c1b1f86087f9b99380e387c,857507532.8731611
7eb991f4c69215377e4dac8f,1020576589.6195405
0d130b8bea4321300396fa34,1024649298.1819291
112dce80bf512f3f24391d23,576471974.3962865
d555b82c192794e87e9d536f,874292889.3466839
a787382d96ef9fce8f27bc70,1092699135.790823
8c3aa295f7bcfd9a43eb2037,1136077170.6048853
13ac95652fb3cf6c43dafc66,493746458.2929011
42fc6a80b882c32f6264ac10,478349334.0832675
1e9c53e09220d689a0210ab9,443119343.00982255
3348706086aa3db5c92259c3,488830506.06415665
66d402a9b7d05f29282ddb00,697481661.382408
30b3f38716be209a894b0942,435363224.86879784
dd206b6ea2d7f6555109ea39,514136706.88444453
c641febd8bc2ece3e4d2d8b6,601781578.1219747
c11fdc02a288af0572a2bca1,923108451.5449456
35dc60a65969b264ab283d6d,460010723.6463023
7e8dfae9a5f1faf8afa706f7,584913351.9092295
85524880fdc4e4daf90e96fd,528056083.4063213
f361109d06f6609c16724b39,682781326.8294413
3f6b2f0c0876c21755369cb6,883726989.0649573
de26819064a290ce78d8fcc1,658926839.2556192
782b0fb8641849c2c34291e6,507382566.09598124
54933f8b33a4fd6f031ed5be,988736934.2653369
357e2add3d68167a4f3ce15e,841419197.6836506
90332d50e91925eb9b614bef,846014045.4964749
a0d5001f7dd42d7f0c91d2a9,635794319.7115258
d4439c35bcb88e1490916c67,733951917.8074118
4a73dad0ff8a5262e8b07c4b,935362599.0035701
3dd8085a65f24b497ea59557,887104007.1564451
39ef085809bc80e32e7b6af6,740224388.9515845
b98ee16e8fd7d1c75a9da13c,1072722711.4786448
16deb26bf740fa61e258f545,1101593652.8152957
732a3bd457d7798e1fd892f6,803723517.3711677
cac7e7c3e13af91bdc7107e8,1112979718.366559
15fb97d6a43731d61e95d004,1118768469.6087067
b93f2864087d41c3c92d43c3,1007872865.6666666
cd4656aed92f5c0a0b6b7c0c,1010253060.9999999
556210496090b42ac10cf1b8,1043504440.942069
762979729fb21e56a32ed14e,1043504440.942069
ea935b76abe664d5e2c4736f,674378585.6365304
40e9ef1e7c6749b7a8d04ea9,599871024.54327
058265732a484ac8d5497f5c,661913636.0933353
